cpu,num_downloads,python_version,glibc_version
x86_64,3958703,3.10,2.35
x86_64,3909485,3.11,2.35
x86_64,3516034,3.9,2.27
x86_64,2688336,3.12,2.39
x86_64,2358524,3.11,2.36
x86_64,2319815,3.11,2.34
aarch64,2278300,3.10,2.35
x86_64,2164796,3.11,2.39
x86_64,2056997,3.9,2.39
x86_64,1679145,3.10,2.39
x86_64,1360288,3.9,2.31
x86_64,1168603,3.10,2.31
x86_64,1087464,3.10,2.36
x86_64,1036035,3.12,2.36
x86_64,941398,3.9,2.35
x86_64,843942,3.12,2.35
x86_64,832068,3.8,2.31
x86_64,788799,3.10,2.26
aarch64,781078,3.9,2.34
x86_64,650065,3.9,2.36
x86_64,600126,3.9,2.34
x86_64,584210,3.8,2.39
x86_64,495529,3.12,2.31
x86_64,488671,3.11,2.31
x86_64,471207,3.13,2.39
x86_64,377152,3.9,2.26
x86_64,355636,3.13,2.36
aarch64,306645,3.9,2.35
aarch64,304788,3.9,2.36
x86_64,273719,3.12,2.34
aarch64,270181,3.11,2.36
aarch64,256529,3.11,2.35
x86_64,247091,3.13,2.31
x86_64,226877,3.9,2.28
x86_64,176409,3.8,2.26
aarch64,119832,3.12,2.36
aarch64,113822,3.10,2.36
aarch64,113530,3.12,2.39
x86_64,108211,3.13,2.35
aarch64,104080,3.9,2.31
x86_64,103232,3.8,2.28
x86_64,98113,3.10,2.28
x86_64,90156,3.13,2.41
x86_64,87858,3.8,2.36
x86_64,83498,3.11,2.28
x86_64,72209,3.12,2.40
x86_64,67521,3.11,2.26
x86_64,63580,3.8,2.35
x86_64,53937,3.9,2.17
x86_64,52972,3.11,2.41
x86_64,50276,3.10,2.34
x86_64,50097,3.11,2.40
x86_64,42450,3.8,2.27
aarch64,40187,3.11,2.34
x86_64,39383,3.12,2.28
aarch64,24530,3.13,2.36
aarch64,22611,3.11,2.31
aarch64,20062,3.10,2.34
x86_64,19294,3.12,2.41
x86_64,15440,3.10,2.27
aarch64,14291,3.8,2.31
x86_64,14120,3.10,2.17
aarch64,13143,3.11,2.39
x86_64,13083,3.10,2.41
x86_64,12436,3.13,2.34
x86_64,10657,3.12,2.38
aarch64,9787,3.10,2.31
x86_64,9550,3.11,2.38
aarch64,8856,3.12,2.35
aarch64,8081,3.9,2.26
x86_64,7030,3.13,2.40
aarch64,6582,3.10,2.26
aarch64,6426,3.12,2.34
aarch64,6189,3.13,2.34
aarch64,5987,3.8,2.26
x86_64,5953,3.13,2.28
x86_64,5642,3.8,2.17
aarch64,5564,3.13,2.39
aarch64,4842,3.12,2.31
aarch64,4780,3.13,2.41
x86_64,4424,3.8,2.34
x86_64,3899,3.10,2.40
x86_64,3812,3.11,2.17
aarch64,3640,3.11,2.41
aarch64,3599,3.8,2.36
aarch64,3414,3.11,2.28
aarch64,3214,3.9,2.39
x86_64,2913,3.9,2.37
aarch64,2751,3.12,2.41
x86_64,2532,3.9,2.41
aarch64,2491,3.13,2.35
x86_64,2427,3.9,2.33
x86_64,2142,3.12,2.26
aarch64,2100,3.11,2.38
aarch64,2025,3.8,2.28
x86_64,2008,3.8,2.24
x86_64,1999,3.11,2.27
x86_64,1936,3.11,2.19
aarch64,1852,3.9,2.28
x86_64,1638,3.9,2.22
x86_64,1572,3.12,2.17
aarch64,1534,3.10,2.39
aarch64,1524,3.13,2.31
aarch64,1363,3.12,2.28
x86_64,1286,3.8,2.23
x86_64,1219,3.11,2.37
aarch64,1174,3.10,2.28
x86_64,1141,3.12,2.27
aarch64,995,3.13,2.28
x86_64,951,3.9,2.40
x86_64,735,3.10,2.33
aarch64,644,3.12,2.40
x86_64,618,3.10,2.38
aarch64,580,3.11,2.26
x86_64,564,3.14,2.39
x86_64,545,3.10,2.37
x86_64,518,3.8,2.41
x86_64,492,3.11,2.22
x86_64,431,3.13,2.17
x86_64,406,3.9,2.38
aarch64,366,3.8,2.35
aarch64,244,3.12,2.26
armv7l,230,3.9,2.31
aarch64,228,3.10,2.40
x86_64,222,3.12,2.37
x86_64,216,3.13,2.38
x86_64,203,3.9,2.24
x86_64,184,3.9,2.23
aarch64,179,3.13,2.40
aarch64,143,3.10,2.41
aarch64,123,3.12,2.38
x86_64,113,3.9,2.32
x86_64,109,3.13,2.27
x86_64,108,3.9,2.19
armv7l,106,3.11,2.36
aarch64,103,3.12,2.17
aarch64,102,3.11,2.40
s390x,101,3.12,2.39
aarch64,100,3.8,2.27
aarch64,88,3.9,2.17
x86_64,84,3.12,2.32
x86_64,82,3.14,2.36
aarch64,80,3.9,2.41
x86_64,78,3.8,2.37
x86_64,77,3.11,2.32
x86_64,75,3.8,2.38
aarch64,74,3.9,2.27
aarch64,72,3.8,2.39
x86_64,71,3.14,2.41
ppc64le,60,3.12,2.39
x86_64,58,3.14,2.35
aarch64,55,3.11,2.17
x86_64,55,3.10,2.23
x86_64,53,3.10,2.32
x86_64,43,3.8,2.40
aarch64,42,3.9,2.40
x86_64,41,3.8,2.32
s390x,40,3.12,2.28
x86_64,36,3.14,2.31
aarch64,34,3.12,2.27
x86_64,29,3.9,2.29
ppc64le,28,3.12,2.34
x86_64,26,3.12,2.23
aarch64,26,3.10,2.17
x86_64,25,3.8,2.22
aarch64,25,3.8,2.38
s390x,24,3.12,2.34
x86_64,24,3.13,2.26
aarch64,23,3.10,2.27
x86_64,22,3.14,2.17
s390x,20,3.9,2.28
aarch64,19,3.12,2.41-1
ppc64le,18,3.13,2.41
s390x,18,3.13,2.41
aarch64,14,3.12,2.33
aarch64,14,3.10,2.32
x86_64,14,3.12,2.30
x86_64,12,3.11,2.33
aarch64,12,3.13,2.27
aarch64,12,3.13,2.17
x86_64,12,3.12,2.22
x86_64,12,3.14,2.40
x86_64,10,3.10,2.30
aarch64,10,3.11,2.27
ppc64le,10,3.11,2.17
i686,9,3.11,2.36
x86_64,9,3.10,2.29
aarch64,9,3.9,2.33
x86_64,9,3.11,2.24
aarch64,8,3.8,2.40
x86_64,8,3.9,2.12
x86_64,8,3.10,2.19
armv7l,8,3.10,2.35
aarch64,8,3.11,2.37
aarch64,7,3.8,2.34
x86_64,7,3.11,2.29
armv7l,7,3.12,2.39
x86_64,7,3.12,2.25
armv7l,6,3.13,2.31
ppc64le,6,3.11,2.34
s390x,6,3.11,2.34
aarch64,6,3.14,2.39
x86_64,5,3.11,2.30
x86_64,4,3.9,2.18
x86_64,4,3.8,2.33
x86_64,4,3.8,2.19
aarch64,4,3.14,2.41
x86_64,4,3.12,2.18
x86_64,4,3.11,2.25
aarch64,4,3.14,2.17
aarch64,4,3.14,2.36
s390x,4,3.11,2.28
x86_64,4,3.11,2.23
aarch64,3,3.9,2.38
armv7l,3,3.10,2.31
x86_64,3,3.10,2.22
aarch64,2,3.14,2.31
armv7l,2,3.9,2.36
armv7l,2,3.13,2.41
armv8l,2,3.13,2.41
x86_64,2,3.13,2.19
aarch64,2,3.9,2.23
x86_64,2,3.10,2.24
aarch64,2,3.8,2.23
aarch64,2,3.11,2.20-2014
aarch64,2,3.8,2.24
armv8l,2,3.10,2.35
x86_64,2,3.9,2.30
x86_64,2,3.13,2.33
armv8l,2,3.8,2.31
aarch64,2,3.15,2.35
x86_64,2,3.12,2.19
x86_64,1,3.15,2.35
loongarch64,1,3.11,2.38
aarch64,1,3.8,2.19
s390x,1,3.11,2.39
aarch64,1,3.8,2.41
i686,1,3.9,2.31
x86_64,1,3.13,2.37
x86_64,1,3.13,2.18
s390x,1,3.13,2.39
s390x,1,3.10,2.39
armv7l,1,3.10,2.28
